,ABW,AND,AFG,AGO,ALB,ARB,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CEB,CHE,CHI,CHL,CHN,CIV,CMR,COG,COL,COM,CPV,CRI,CSS,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,EAP,EAS,ECA,ECS,ECU,EGY,EMU,ERI,ESP,EST,ETH,EUU,FCS,FIN,FJI,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HIC,HKG,HND,HPC,HRV,HTI,HUN,IDN,IMN,IND,INX,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KSV,KWT,LAC,LAO,LBN,LBR,LBY,LCA,LCN,LDC,LIC,LIE,LKA,LMC,LMY,LSO,LTU,LUX,LVA,MAC,MAF,MAR,MCO,MDA,MDG,MDV,MEA,MEX,MHL,MIC,MKD,MLI,MLT,MMR,MNA,MNE,MNG,MNP,MOZ,MRT,MUS,MWI,MYS,NAC,NAM,NCL,NER,NGA,NIC,NLD,NOC,NOR,NPL,NZL,OEC,OED,OMN,OSS,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSS,PYF,QAT,ROU,RUS,RWA,SAS,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSA,SSD,SSF,SST,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,UMC,URY,USA,UZB,VCT,VEN,VIR,VNM,VUT,PSE,WLD,WSM,YEM,ZAF,COD,ZMB,ZWE
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3332.22115,0.0,0.0,0.0,2467.31046,0.0,0.0,0.0,1782.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3058.02936,1405.39223301,3131.1826,0.0,0.0,442.56548,0.0,0.0,50.7886,70.12003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255.29187,2811.61389,0.0,0.0,3178.10864,0.0,0.0,421.022468108,898.117273981,0.0,2283.63143568,84.13589,0.0,2132.58579851,0.0,1294.74546,0.0,0.0,2030.86195459,0.0,0.0,0.0,2649.18224,0.0,0.0,0.0,2492.02289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2985.03686096,0.0,0.0,0.0,0.0,0.0,1007.07546,0.0,0.0,152.48388,0.0,1747.72053,0.0,0.0,0.0,0.0,1338.91133,0.0,0.0,4947.04039,0.0,0.0,0.0,0.0,0.0,0.0,2211.22679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.66127,0.0,0.0,0.0,2090.96532,0.0,1154.86077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.83766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0838,3116.00981127,0.0,0.0,0.0,0.0,0.0,2285.70186,0.0,0.0,0.0,0.0,2862.34969486,2477.48279973,0.0,0.0,0.0,111.88456,0.0,0.0,0.0,0.0,1359.43622,0.0,0.0,1247.11203,0.0,0.0,0.0,0.0,1328.81517,3795.7607,0.0,153.130427247,0.0,0.0,0.0,2551.20333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1863.32571,2256.86537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.83676,0.0,0.0,0.0,0.0,0.0,0.0,304.1976,0.0,0.0,0.0,0.0,412.063767918,0.0,3122.39596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.83054,0.0
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.19245,0.0,0.0,0.0,3332.22115,0.0,0.0,0.0,2574.3516,0.0,0.0,0.0,1460.98933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3119.40387,1394.39841353,3131.1826,0.0,0.0,471.99494,0.0,0.0,49.58871,74.16146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.72077,2875.74074,0.0,0.0,3318.56206,0.0,0.0,437.950018575,882.791720658,0.0,2265.42314108,78.1552,0.0,2146.05205614,0.0,1347.20228,0.0,0.0,2084.6565004,0.0,5151.57793,0.0,2638.28223,0.0,0.0,0.0,2499.68342,0.0,0.0,0.0,0.0,0.0,0.0,1015.39239,0.0,0.0,0.0,0.0,0.0,2916.82633195,0.0,0.0,0.0,0.0,0.0,1081.73353,0.0,0.0,152.48388,0.0,1901.61499,0.0,0.0,4915.35862,0.0,1151.62494,0.0,0.0,5001.59842,0.0,0.0,0.0,0.0,0.0,0.0,2267.02893,0.0,197.47891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.66127,0.0,0.0,0.0,2182.4201,0.0,1072.03236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.70635,0.0,0.0,621.52645,0.0,0.0,7.16838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0838,3213.68343136,0.0,0.0,0.0,0.0,71.03102,2433.6583,2963.60897622,3963.328,0.0,2202.56725,2906.85641036,2516.06546844,0.0,0.0,77.43371,114.55657,0.0,0.0,0.0,0.0,1441.09693,0.0,0.0,1342.79172,0.0,0.0,0.0,0.0,1256.15252,3603.29494,0.0,153.130427247,0.0,0.0,0.0,2656.36433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1857.95642,2023.06048,4162.72251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.82194,0.0,0.0,0.0,0.0,0.0,0.0,313.07692,0.0,0.0,0.0,0.0,430.983319272,0.0,3224.05243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.80477,0.0,50.69778,0.0
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.37674,0.0,0.0,0.0,3360.08937,2332.59539,0.0,0.0,2700.63279,0.0,0.0,0.0,1472.25509,0.0,0.0,0.0,0.0,0.0,0.0,73.50874,0.0,0.0,0.0,0.0,0.0,0.0,3158.51825,1405.01595052,3131.1826,0.0,0.0,386.77167,0.0,0.0,40.72115,74.16146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.90044,1220.23966,2898.56684,0.0,0.0,3318.56206,0.0,0.0,369.313603752,871.596695248,0.0,2213.05298837,83.36151,0.0,2239.52090207,0.0,1501.03148,2117.48109,0.0,2109.67376211,0.0,5905.22952,0.0,2645.38383,0.0,0.0,0.0,2697.05988,0.0,0.0,0.0,0.0,0.0,0.0,1015.39239,0.0,0.0,0.0,0.0,0.0,2892.31030483,1039.53622,0.0,0.0,1054.37935,0.0,1140.82193,0.0,0.0,115.63131,0.0,2061.87346,0.0,0.0,5132.28314,0.0,1146.34139,0.0,1966.96665,5211.6528,0.0,0.0,0.0,0.0,0.0,0.0,2029.42708,0.0,186.83684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.66127,0.0,0.0,0.0,2379.91259,0.0,1058.95264,0.0,0.0,0.0,0.0,0.0,14.40138,0.0,0.0,209.08882,0.0,0.0,692.95983,0.0,0.0,7.22432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.7856,3365.33122568,0.0,0.0,0.0,0.0,71.03102,2485.81142,2402.24542266,3963.328,0.0,2202.56725,3015.93879478,2602.06481278,0.0,0.0,77.43371,158.34399,0.0,0.0,0.0,0.0,1457.27283,0.0,0.0,1441.11181,0.0,0.0,0.0,0.0,1224.20063,3341.53767,0.0,115.63131,0.0,0.0,0.0,3050.73094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1884.80454,2155.25263,4162.72251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.82194,0.0,0.0,0.0,0.0,0.0,702.116516113,308.50173,0.0,0.0,0.0,0.0,391.130866497,0.0,3388.00865,0.0,0.0,49.18158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.80477,0.0,52.61893,0.0
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.56019,0.0,0.0,0.0,3360.08937,2332.59539,0.0,0.0,2904.20978,0.0,0.0,0.0,1311.64304,0.0,0.0,0.0,0.0,0.0,0.0,73.32534,0.0,0.0,0.0,0.0,0.0,0.0,3242.84351,1380.45000076,3131.1826,0.0,0.0,420.60209,0.0,0.0,36.36251,74.16146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.3811,1316.567,3107.28263,0.0,0.0,3561.4852,0.0,0.0,394.936618787,861.081830132,0.0,2309.44425184,83.36151,0.0,2300.25685113,0.0,1524.24015,2138.44928,0.0,2226.10710705,0.0,6326.69736,0.0,2714.09473,0.0,0.0,0.0,2856.79052,0.0,0.0,0.0,0.0,0.0,0.0,1351.66163,0.0,0.0,0.0,0.0,0.0,2952.98278266,1184.30858,0.0,0.0,1239.36954,0.0,1226.84727,0.0,0.0,115.63131,0.0,2079.0136,0.0,0.0,5666.79599,0.0,1141.36435,0.0,1966.96665,5251.07178,0.0,0.0,0.0,0.0,0.0,0.0,2182.82935,0.0,175.91649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.66127,0.0,0.0,0.0,2429.15233,0.0,1096.67027,0.0,0.0,0.0,0.0,0.0,14.87275,0.0,0.0,216.05353,0.0,0.0,678.21635,0.0,0.0,10.82643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.7856,3425.17567115,0.0,0.0,0.0,0.0,71.03102,2644.62615,2401.52797934,4096.07771,0.0,2296.79771,3092.68442953,2667.56408511,0.0,0.0,77.43371,96.9634,0.0,0.0,0.0,0.0,1465.20769,0.0,0.0,1538.59408,0.0,0.0,0.0,0.0,1053.14055,3382.90144,0.0,115.63131,0.0,0.0,0.0,3295.75613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709.23759,2226.271,4503.90355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.10287,0.0,0.0,0.0,0.0,0.0,731.208129883,322.09329,0.0,0.0,0.0,0.0,408.472682983,218.81548,3445.10466,0.0,0.0,55.61255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.80477,0.0,51.99184,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.947,0.0,0.0,0.0,3454.25933,2332.59539,0.0,0.0,2974.14344,0.0,0.0,0.0,1184.79947,0.0,0.0,0.0,0.0,0.0,0.0,71.94666,420.25426,0.0,0.0,0.0,0.0,0.0,3514.44013,1373.22307422,3643.11003,0.0,0.0,547.30387,0.0,0.0,32.72473,99.27162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.21719,1349.7015,3148.80136,0.0,0.0,3561.4852,0.0,0.0,495.762841665,938.658811619,0.0,2359.22252471,83.36151,0.0,2452.99157011,0.0,1881.47426,1905.4494,0.0,2269.15856169,0.0,6731.79198,0.0,2897.42654,0.0,0.0,0.0,2897.28334,0.0,0.0,0.0,0.0,0.0,0.0,1351.66163,0.0,0.0,0.0,0.0,0.0,3020.13100294,1139.23457,0.0,0.0,1529.3348,0.0,1409.02199,212.64966,0.0,110.05039,0.0,2216.79968,0.0,0.0,5666.79599,0.0,1156.83949,0.0,1966.96665,5151.125,0.0,0.0,0.0,0.0,0.0,0.0,2345.35265,0.0,167.92176,305.720272767,0.0,0.0,0.0,0.0,0.0,328.511303845,0.0,0.0,0.0,135.06359,0.0,0.0,0.0,2230.68501,3773.38589,1608.2777,0.0,0.0,0.0,0.0,0.0,15.24312,0.0,0.0,216.20761,0.0,340.451263996,658.53202,0.0,0.0,10.82643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.24398,3479.34255658,0.0,0.0,0.0,0.0,71.03102,2654.7098,2463.22423743,4096.07771,0.0,2296.79771,3161.69425712,2722.33220724,0.0,0.0,77.43371,94.42836,0.0,0.0,0.0,0.0,1433.60086,0.0,0.0,1628.47104,0.0,0.0,0.0,0.0,925.33764,3459.13054,0.0,110.495858662,0.0,0.0,0.0,4245.03143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1848.28813,2180.37143,4503.90355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.10287,0.0,0.0,0.0,0.0,0.0,786.786987305,365.00542,0.0,0.0,0.0,0.0,502.036119651,277.51967,3475.51518,0.0,0.0,61.06658,0.0,0.0,0.0,0.0,1082.49507944,0.0,0.0,198.80477,0.0,51.99184,0.0
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.67972,0.0,0.0,0.0,3454.25933,2332.59539,0.0,0.0,3126.31842,0.0,0.0,0.0,1161.65214,0.0,0.0,0.0,0.0,0.0,0.0,123.58207,436.76305,0.0,0.0,0.0,0.0,0.0,3694.90268,1388.06806528,3643.11003,0.0,0.0,581.53188,0.0,0.0,32.72473,111.15058,0.0,100.5908,0.0,0.0,0.0,0.0,0.0,346.34034,1462.96546,3231.71759,0.0,0.0,3632.88055,0.0,0.0,501.046831933,914.746116222,0.0,2436.76227797,39.99143,0.0,2481.25238537,0.0,1942.26519,1926.34618,0.0,2388.91621959,0.0,7109.83597,0.0,2970.46248,0.0,0.0,0.0,3082.99185,0.0,0.0,0.0,0.0,0.0,0.0,1307.94346,0.0,536.059753418,0.0,0.0,0.0,3102.75454765,1338.25044,0.0,0.0,1509.82498,0.0,1438.41032,199.21818,0.0,110.05039,0.0,2293.62266,0.0,0.0,6546.33023,0.0,1162.88275,0.0,1966.96665,5183.76375,0.0,0.0,0.0,0.0,0.0,0.0,2932.46257,0.0,168.84235,306.073700409,0.0,0.0,0.0,0.0,0.0,326.064941038,0.0,0.0,0.0,135.06359,0.0,0.0,0.0,2334.54171,3773.38589,1491.16579,260.90648,0.0,0.0,0.0,0.0,50.62896,0.0,0.0,224.38993,0.0,340.451263996,613.3801,0.0,0.0,11.90978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.24398,3560.24417225,0.0,0.0,9.3624,0.0,71.03102,2852.72515,2485.90196014,4360.00121,0.0,2643.64865,3255.91159625,2802.01386612,0.0,0.0,77.43371,89.41046,0.0,0.0,0.0,0.0,1459.65807,0.0,0.0,1717.47285,88.94643,0.0,0.0,0.0,897.32073,3468.55382,0.0,110.495858662,0.0,0.0,0.0,4160.9331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779.5398,2262.24886,5174.60398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.2707,0.0,0.0,0.0,0.0,0.0,519.22889,353.70905,0.0,0.0,0.0,0.0,511.462695119,277.51967,3545.55681,0.0,0.0,70.60883,0.0,0.0,0.0,0.0,1082.49507944,0.0,0.0,311.15097,0.0,51.99184,0.0
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.39756,0.0,85.1368103027,0.0,3749.69542,2972.88944,0.0,0.0,2958.92254,0.0,0.0,0.0,1172.04914,0.0,0.0,0.0,0.0,0.0,0.0,120.18477,454.21156,0.0,288.30781,0.0,0.0,0.0,3706.14549,1409.43449864,3643.11003,0.0,0.0,631.07801,0.0,0.0,32.72473,126.83357,0.0,131.75346,0.0,0.0,0.0,0.0,0.0,443.93055,1464.42152,3253.51966,0.0,0.0,4758.17173,0.0,0.0,568.740979229,1026.41684505,0.0,2450.35977658,42.07448,0.0,2577.7767306,0.0,1992.51062,2212.28218,0.0,2455.76333627,0.0,7427.94337,0.0,3103.08065,0.0,0.0,0.0,3341.63327,0.0,0.0,0.0,0.0,0.0,0.0,1307.94346,0.0,539.498352051,0.0,0.0,0.0,3121.61239655,1552.06131,0.0,0.0,1949.61523,0.0,1471.75957,199.21818,0.0,110.05039,0.0,2362.77639,0.0,0.0,6546.33023,0.0,1235.64588,0.0,1966.96665,4934.94989,0.0,0.0,0.0,17.58006,0.0,0.0,3034.38695,0.0,169.42389,337.390355703,15.81145,0.0,0.0,0.0,0.0,352.93696101,0.0,0.0,0.0,135.06359,0.0,0.0,6.3644,1842.88408,3773.38589,1489.59892,236.39172,0.0,0.0,0.0,0.0,47.08405,0.0,0.0,294.87121,0.0,340.451263996,573.76475,0.0,695.38896,17.19041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.29591,3637.777077,0.0,0.0,8.61213,0.0,71.03102,2729.1512,2401.62325046,4360.00121,61.18211,2643.64865,3302.85134465,2845.97484295,0.0,0.0,77.43371,94.44378,0.0,0.0,0.0,0.0,1475.10756,0.0,0.0,1832.03114,82.59789,0.0,0.0,0.0,928.33659,3388.14859,0.0,110.495858662,0.0,0.0,0.0,4380.99205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704.76912,2335.18038,5174.60398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.2707,0.0,0.0,0.0,0.0,0.0,571.1559,368.44096,0.0,0.0,0.0,0.0,565.074226979,373.22291,3630.32234,0.0,0.0,69.33305,0.0,113.87068,0.0,0.0,1082.49507944,0.0,0.0,311.15097,0.0,51.99184,0.0
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.36635,0.0,405.974578857,0.0,3749.69542,2972.88944,0.0,0.0,2965.33875,0.0,0.0,0.0,1228.56497,0.0,0.0,60.70448,0.0,0.0,0.0,120.18477,490.22112,0.0,280.35485,0.0,0.0,0.0,3900.10404,1420.85601349,3643.11003,0.0,0.0,667.53208,0.0,0.0,32.72473,138.34698,0.0,131.75346,132.81725,0.0,0.0,0.0,0.0,490.90818,1548.10404,3297.09098,0.0,0.0,4622.36787,0.0,0.0,615.524803074,1070.09817908,0.0,2518.43556696,48.53419,0.0,2590.13547873,0.0,2178.27246,2197.55406,0.0,2558.86643176,0.0,8002.60846,0.0,3188.46222,1780.2434082,0.0,0.0,3638.88524,0.0,0.0,0.0,0.0,0.0,0.0,1417.21172,0.0,646.901245117,0.0,285.12954,0.0,3254.63774496,1970.26113,0.0,0.0,1334.99123,0.0,1496.82428,199.21818,0.0,110.05039,0.0,2484.29467,0.0,0.0,6614.35906,0.0,1212.58399,0.0,1966.96665,5156.09369,0.0,0.0,0.0,17.58006,0.0,0.0,3215.21147,0.0,170.8021,366.021853049,15.81145,0.0,0.0,0.0,0.0,380.985335763,0.0,0.0,0.0,135.06359,0.0,0.0,7.89982,1939.50141,4357.05008,1400.55777,325.89838,0.0,0.0,0.0,656.08965,47.20133,0.0,0.0,313.95357,0.0,340.451263996,549.66288,0.0,702.52246,17.19041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.29591,3873.14938638,0.0,0.0,7.98293,0.0,71.03102,2709.46121,2421.22222411,4504.94163,61.18211,3075.22396,3460.33898014,2986.17037095,0.0,0.0,77.43371,94.92551,0.0,70.62646,0.0,0.0,1523.87855,0.0,0.0,1945.81554,81.74113,0.0,0.0,0.0,965.12104,3371.60319,0.0,110.495858662,0.0,0.0,0.0,4706.45212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1787.89878,1898.60303,5388.16938,0.0,0.0,0.0,0.0,0.0,0.0,26.87742,279.46263,0.0,0.0,0.0,0.0,0.0,672.36931,494.39813,0.0,0.0,0.0,0.0,585.459714165,373.22291,3870.20629,0.0,0.0,94.74988,0.0,113.87068,0.0,0.0,1082.49507944,0.0,0.0,300.84147,0.0,51.99184,0.0
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.95869,0.0,151.867980957,0.0,4062.52541,3166.57199,0.0,0.0,3087.91446,0.0,0.0,0.0,1269.18894,0.0,0.0,62.40512,0.0,0.0,0.0,120.18477,538.57704,0.0,286.47737,0.0,0.0,0.0,4084.76793,1489.77122528,3457.99402,0.0,0.0,713.28449,0.0,0.0,32.72473,154.81655,0.0,131.75346,109.62401,0.0,0.0,0.0,0.0,573.91662,1596.11502,3318.86921,0.0,0.0,4846.94659,0.0,0.0,709.173365859,1223.78756692,0.0,2600.71122334,48.53419,0.0,2731.18100035,0.0,2339.60558,2470.75829,0.0,2688.97384719,0.0,7841.79882,0.0,3325.36438,1780.2434082,0.0,0.0,3825.95705,0.0,0.0,0.0,0.0,0.0,0.0,1417.21172,0.0,701.464477539,0.0,316.06761,0.0,3299.61125267,2133.09402,0.0,0.0,1628.26151,0.0,1473.13297,199.21818,0.0,110.05039,0.0,2672.47734,0.0,0.0,6614.35906,0.0,1234.17581,0.0,1966.96665,5156.82821,0.0,0.0,0.0,17.58006,0.0,0.0,3301.31429,0.0,172.17949,422.006048026,15.81145,0.0,0.0,0.0,0.0,433.495167273,0.0,0.0,0.0,138.2761,0.0,0.0,10.46002,2178.4189,4494.6506,1472.79386,532.9507,0.0,0.0,0.0,654.04641,47.7387,0.0,0.0,366.93884,0.0,340.451263996,524.41961,0.0,1104.3958,17.19041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.13765,3796.35452534,0.0,0.0,8.15635,0.0,71.03102,2977.96208,2404.69314591,4502.33492,61.18211,3075.22396,3515.02541694,3043.62391879,0.0,0.0,77.43371,84.9534,0.0,70.62646,0.0,0.0,1584.8332,0.0,0.0,1980.77395,86.80266,0.0,0.0,0.0,985.10922,3315.98182,0.0,110.495858662,0.0,0.0,0.0,4881.85078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990.58845,2024.18575,5431.13654,0.0,0.0,0.0,0.0,0.0,0.0,25.23693,279.46263,0.0,0.0,0.0,0.0,0.0,802.40069,505.81975,0.0,0.0,0.0,0.0,642.8374326,373.22291,3764.83943,0.0,0.0,104.46719,0.0,113.87068,0.0,0.0,1082.49507944,0.0,0.0,375.82507,0.0,51.99184,0.0
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.09121,0.0,101.493652344,0.0,4062.52541,3457.20594,0.0,0.0,3138.40031,0.0,0.0,0.0,1308.53899,0.0,0.0,65.95047,0.0,0.0,0.0,120.18477,580.48833,0.0,286.47737,0.0,0.0,0.0,4237.92748,1607.8847284,3457.99402,0.0,0.0,856.84548,69.98405,0.0,32.72473,165.47303,0.0,131.75346,124.01588,0.0,0.0,0.0,0.0,660.47767,2362.36532,3349.64573,0.0,0.0,5201.29439,0.0,168.12009,786.170355771,1253.42108211,0.0,2651.72760909,48.53419,0.0,2763.98058011,0.0,2501.90167,2457.10214,20.98986,2788.27549412,0.0,7544.64803,0.0,3306.6814,1780.2434082,0.0,0.0,4128.8698,0.0,0.0,0.0,0.0,0.0,0.0,1769.95323,0.0,701.464477539,29.43072,303.02839,0.0,3348.65466894,2634.13843,0.0,0.0,1308.11483,0.0,1572.70767,199.21818,0.0,135.2997,0.0,2756.38128,0.0,0.0,7261.79043,0.0,1406.284,0.0,1966.96665,5360.19593,0.0,0.0,0.0,17.58006,0.0,0.0,3777.10678,0.0,169.64098,440.615874046,15.81145,0.0,0.0,0.0,0.0,454.60976545,0.0,0.0,0.0,138.2761,0.0,0.0,10.46002,2284.2919,4864.07031,1473.36165,635.48144,0.0,0.0,0.0,621.2559,48.05801,0.0,0.0,400.20809,0.0,474.32197104,544.81535,0.0,1206.2635,17.19041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.13765,3769.29028226,0.0,0.0,7.48956,0.0,71.03102,2930.13944,2377.29811976,4584.45528,61.18211,3140.73648,3584.24799555,3101.3239511,0.0,0.0,82.74191,103.63628,0.0,80.05445,0.0,0.0,1616.13419,0.0,0.0,2015.8473,72.33207,0.0,0.0,0.0,1072.42193,3234.70756,0.0,129.088572486,0.0,0.0,0.0,5291.76865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2027.89427,2631.07544,6100.66507,0.0,0.0,146.48382,0.0,0.0,0.0,33.34398,311.33864,0.0,0.0,0.0,0.0,0.0,892.35541,576.75547,0.0,0.0,0.0,0.0,732.218188228,373.22291,3718.04915,0.0,0.0,121.33386,0.0,113.87068,0.0,0.0,1206.57748985,0.0,0.0,357.84827,0.0,51.99184,0.0
